smartmoneyconcepts not installed — SMC confluence disabled
2026-04-01 04:54:05 [INFO    ] backtest_scalping              Loading primary M5 data from data/backtest_cache/XAUUSD_M5_all.csv
2026-04-01 04:54:24 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2850.07000 (RSI=9.8, extreme oversold)
2026-04-01 04:54:24 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2854.89000 (RSI=14.4, extreme oversold)
2026-04-01 04:54:24 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2854.69000 (RSI=14.0, extreme oversold)
2026-04-01 04:54:24 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2847.84000 (RSI=13.8, extreme oversold)
2026-04-01 04:54:24 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2838.75000 (RSI=12.9, extreme oversold)
2026-04-01 04:54:24 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2838.05000 (RSI=12.4, extreme oversold)
2026-04-01 04:54:25 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2860.57000 (RSI=13.2, extreme oversold)
2026-04-01 04:54:25 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2883.67000 (RSI=86.6, extreme overbought)
2026-04-01 04:54:25 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2884.92000 (RSI=89.7, extreme overbought)
2026-04-01 04:54:26 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2884.96000 (RSI=89.8, extreme overbought)
2026-04-01 04:54:26 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2885.14000 (RSI=90.2, extreme overbought)
2026-04-01 04:54:26 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2885.73000 (RSI=91.6, extreme overbought)
2026-04-01 04:54:26 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2889.42000 (RSI=95.9, extreme overbought)
2026-04-01 04:54:26 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2892.26000 (RSI=86.8, extreme overbought)
2026-04-01 04:54:26 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2894.49000 (RSI=90.5, extreme overbought)
2026-04-01 04:54:27 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2891.85000 (RSI=14.3, extreme oversold)
2026-04-01 04:54:27 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2889.34000 (RSI=11.6, extreme oversold)
2026-04-01 04:54:27 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2886.79000 (RSI=9.4, extreme oversold)
2026-04-01 04:54:27 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2885.20000 (RSI=8.3, extreme oversold)
2026-04-01 04:54:27 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2884.65000 (RSI=7.9, extreme oversold)
2026-04-01 04:54:27 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2882.49000 (RSI=6.5, extreme oversold)
2026-04-01 04:54:28 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2902.46000 (RSI=85.0, extreme overbought)
2026-04-01 04:54:28 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2903.19000 (RSI=86.3, extreme overbought)
2026-04-01 04:54:28 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2905.35000 (RSI=89.3, extreme overbought)
2026-04-01 04:54:28 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2908.74000 (RSI=92.4, extreme overbought)
2026-04-01 04:54:29 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2936.52000 (RSI=86.3, extreme overbought)
2026-04-01 04:54:29 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2929.99000 (RSI=11.6, extreme oversold)
2026-04-01 04:54:29 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2900.30000 (RSI=11.6, extreme oversold)
2026-04-01 04:54:30 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2891.68000 (RSI=14.4, extreme oversold)
2026-04-01 04:54:30 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2895.57000 (RSI=13.4, extreme oversold)
2026-04-01 04:54:30 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2902.91000 (RSI=87.8, extreme overbought)
2026-04-01 04:54:31 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2917.58000 (RSI=86.5, extreme overbought)
2026-04-01 04:54:31 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2917.53000 (RSI=85.5, extreme overbought)
2026-04-01 04:54:31 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2918.14000 (RSI=87.5, extreme overbought)
2026-04-01 04:54:32 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2935.35000 (RSI=85.9, extreme overbought)
2026-04-01 04:54:32 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2945.64000 (RSI=87.0, extreme overbought)
