time,open,high,low,close,volume,tick_volume,spread
2022-10-31T03:00:00+00:00,32887.55,32912.55,32829.55,32844.55,1727,290,0
2022-10-31T04:00:00+00:00,32844.55,32899.55,32824.55,32885.55,2108,290,0
2022-10-31T05:00:00+00:00,32884.55,32894.55,32852.55,32867.55,1575,290,0
2022-10-31T06:00:00+00:00,32868.55,32902.55,32853.55,32887.55,1306,290,0
2022-10-31T07:00:00+00:00,32887.55,32900.55,32868.55,32876.55,956,290,0
2022-10-31T08:00:00+00:00,32876.55,32908.55,32860.55,32879.55,1592,290,0
2022-10-31T09:00:00+00:00,32880.55,32889.55,32840.55,32860.55,1470,290,0
2022-10-31T10:00:00+00:00,32860.55,32882.55,32825.55,32880.55,1550,290,0
2022-10-31T11:00:00+00:00,32881.55,32881.55,32718.55,32748.05,2423,290,0
2022-10-31T12:00:00+00:00,32748.55,32789.55,32715.05,32760.55,1768,290,0
2022-10-31T13:00:00+00:00,32761.55,32777.55,32729.55,32766.55,1748,290,0
2022-10-31T14:00:00+00:00,32773.55,32838.55,32770.55,32778.43,2050,290,0
2022-10-31T15:00:00+00:00,32781.43,32781.43,32710.43,32729.43,2316,315,0
2022-10-31T16:00:00+00:00,32728.93,32814.58,32625.58,32630.58,3748,285,0
2022-10-31T17:00:00+00:00,32628.58,32806.58,32621.58,32746.58,4302,285,0
2022-10-31T18:00:00+00:00,32746.58,32917.58,32739.58,32820.58,3727,285,0
2022-10-31T19:00:00+00:00,32821.58,32878.58,32726.58,32763.58,3933,285,0
2022-10-31T20:00:00+00:00,32766.58,32866.58,32723.58,32829.58,3122,285,0
2022-10-31T21:00:00+00:00,32829.58,32872.58,32788.58,32814.58,3198,285,0
2022-10-31T22:00:00+00:00,32815.58,32866.58,32716.93,32771.58,3887,285,0
2022-10-31T23:00:00+00:00,32785.53,32794.43,32749.43,32767.03,1401,315,0
2022-11-01T01:00:00+00:00,32779.03,32798.43,32758.43,32777.43,784,315,0
2022-11-01T02:00:00+00:00,32777.43,32825.43,32777.43,32804.43,1079,315,0
2022-11-01T03:00:00+00:00,32804.43,32840.43,32793.43,32823.43,1482,315,0
2022-11-01T04:00:00+00:00,32823.43,32866.43,32819.43,32861.43,1806,315,0
2022-11-01T05:00:00+00:00,32861.43,32908.43,32861.43,32903.43,1244,315,0
2022-11-01T06:00:00+00:00,32905.43,32916.43,32865.43,32888.43,1265,315,0
2022-11-01T07:00:00+00:00,32888.43,32896.43,32862.43,32880.43,864,315,0
2022-11-01T08:00:00+00:00,32880.43,32946.43,32878.43,32919.43,1377,315,0
2022-11-01T09:00:00+00:00,32920.43,32949.43,32911.43,32936.43,1542,315,0
2022-11-01T10:00:00+00:00,32936.43,32960.43,32866.43,32909.43,2222,315,0
2022-11-01T11:00:00+00:00,32906.43,32995.43,32903.93,32952.43,2761,315,0
2022-11-01T12:00:00+00:00,32953.43,32978.93,32922.93,32974.43,2097,315,0
2022-11-01T13:00:00+00:00,32974.43,33006.43,32951.43,32984.43,2082,315,0
2022-11-01T14:00:00+00:00,32980.43,32998.93,32952.43,32980.43,2007,315,0
2022-11-01T15:00:00+00:00,32982.93,33030.93,32957.43,32999.93,2647,315,0
2022-11-01T16:00:00+00:00,32998.93,33016.23,32846.58,32865.03,3516,285,0
2022-11-01T17:00:00+00:00,32869.03,32874.58,32540.58,32572.93,4912,285,0
2022-11-01T18:00:00+00:00,32570.93,32637.58,32518.58,32622.58,4344,285,0
2022-11-01T19:00:00+00:00,32620.58,32747.58,32614.58,32663.58,4066,285,0
2022-11-01T20:00:00+00:00,32662.58,32721.58,32635.58,32701.58,3276,285,0
2022-11-01T21:00:00+00:00,32701.58,32740.93,32657.58,32730.58,2991,285,0
2022-11-01T22:00:00+00:00,32729.58,32768.58,32683.58,32688.58,3311,285,0
2022-11-01T23:00:00+00:00,32684.43,32709.43,32618.43,32657.03,1847,315,0
2022-11-02T01:00:00+00:00,32661.03,32688.43,32652.43,32678.43,713,315,0
2022-11-02T02:00:00+00:00,32679.43,32704.43,32668.43,32681.43,887,315,0
2022-11-02T03:00:00+00:00,32681.43,32738.43,32658.43,32727.43,1693,315,0
2022-11-02T04:00:00+00:00,32727.43,32763.43,32710.43,32746.43,1565,315,0
2022-11-02T05:00:00+00:00,32747.43,32760.43,32723.43,32751.43,1224,315,0
2022-11-02T06:00:00+00:00,32752.43,32768.43,32725.43,32735.43,1255,315,0
2022-11-02T07:00:00+00:00,32736.43,32788.43,32667.93,32780.43,1047,0,0
2022-11-02T08:00:00+00:00,32780.43,32790.43,32739.43,32746.43,1331,315,0
2022-11-02T09:00:00+00:00,32747.43,32750.43,32705.43,32720.43,1068,315,0
2022-11-02T10:00:00+00:00,32719.43,32727.43,32682.43,32704.43,1538,315,0
2022-11-02T11:00:00+00:00,32705.43,32784.43,32698.43,32754.43,2548,315,0
2022-11-02T12:00:00+00:00,32754.43,32770.43,32676.43,32695.43,2128,315,0
2022-11-02T13:00:00+00:00,32693.43,32698.43,32616.43,32654.43,1820,315,0
2022-11-02T14:00:00+00:00,32651.43,32699.93,32634.43,32693.43,1667,315,0
2022-11-02T15:00:00+00:00,32695.43,32702.43,32571.93,32617.43,2861,315,0
2022-11-02T16:00:00+00:00,32618.93,32632.93,32534.58,32544.58,3671,285,0
2022-11-02T17:00:00+00:00,32544.58,32621.58,32533.58,32586.58,3611,285,0
